id,enota,tip,leto,adaptirano,nadstropje,velikost,cena,agencija,opis 
6221474,LJ. BEŽIGRAD,dvosobno,1956,None,3,70.0,154000.0,KU-MI nepremičnine d.o.o.,"70 m2, 2-sobno, zgrajeno l. 1956, 3. nad., stanovanje z odlično razporeditvijo -končno, svetlo, lega V/J/Z, dva balkona,..."
6216840,LJ. BEŽIGRAD,štirisobno,1938,1985,1,123.0,295000.0,Meterra d.o.o.,"123 m2, 4-sobno, zgrajeno l. 1938, adaptirano l. 1985, 379 m2 zemljišča, 1/M, Nahaja se v dvostanovanjski hiši z ločenim..."
6211296,LJ. BEŽIGRAD,štirisobno,2013,None,2,143.47,550000.0,"INBA, nepremičninska družba, d.o.o.","143,47 m2, 4-sobno, zgrajeno l. 2013, 2/8 nad., Luksuzno stanovanje v centru Ljubljane, prodamo. Cena: 550.000,00 EUR"
6217255,LJ. BEŽIGRAD,dvosobno,1961,2017,2,46.3,169500.0,Agencija Vitraž d.o.o.,"46,3 m2, 2-sobno, zgrajeno l. 1961, adaptirano l. 2017, 2/6 nad., čudovito popolnoma adaptirano stanovanje, moderno opre..."
6143067,LJ. BEŽIGRAD,dvosobno,1999,None,VP,60.3,173000.0,KU-MI nepremičnine d.o.o.,"60,3 m2, 2-sobno, zgrajeno l. 1999, VP/3 nad., na mirni zelo lepi lokaciji v urejenem naselju in bloku z prijetnimi sose..."
6220229,LJ. BEŽIGRAD,dvosobno,1921,2000,P,75.2,165000.0,Rojal invest d.o.o.,"75,2 m2, 2-sobno, zgrajeno l. 1921, adaptirano l. 2000, P/3 nad., prodamo. Cena: 165.000,00 EUR"
6221061,LJ. BEŽIGRAD,garsonjera,1965,2007,P,31.2,98000.0,"JA Invest, d.o.o.","31,2 m2, garsonjera, zgrajena l. 1965, adaptirana l. 2007, P/2 nad., Lj - Bežigrad - Stožice, vila blok, pritličje, park..."
6207733,LJ. BEŽIGRAD,trisobno,1978,None,4,70.8,179000.0,MESTO NEPREMIČNIN d.o.o.,"70,8 m2, 3-sobno, zgrajeno l. 1978, 4/4 nad., mirna soseska, stanovanje je funkcionalno razporejeno, prodamo. Cena: 179...."
6187565,LJ. BEŽIGRAD,trisobno,1978,None,4,71.0,199000.0,ALEA nepremičninska družba d.o.o.,"71 m2, 3-sobno, zgrajeno l. 1978, 4/4 nad., Stanovanje se nahaja na lokaciji obdani z veliko zelenja in rekreacijskih po..."
6216019,LJ. BEŽIGRAD,trisobno,1956,2010,3,96.5,230000.0,Euromark-a d.o.o.,"96,5 m2, 3-sobno, zgrajeno l. 1956, adaptirano l. 2010, 3/5 nad., Einspielerjeva, odlična lokacija, svetlo, odlična lega..."
6220994,LJ. BEŽIGRAD,dvosobno,1964,1995,VP,58.39,148000.0,Landart d.o.o.,"58,39 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 1995, visoko pritličje, V zelenem okolju, s pogledom na urejen park. ..."
6220066,LJ. BEŽIGRAD,trisobno,1965,2016,3,76.7,174000.0,Nepremičnine Plus d.o.o.,"76,7 m2, 3-sobno, zgrajeno l. 1965, adaptirano l. 2016, 3. nad., v mirnem okolju, v urejenem stanovanjskem bloku, delno ..."
6219655,LJ. BEŽIGRAD,dvosobno,2017,2017,2,56.7,149000.0,Ceres nepremičnine d.o.o.,"56,7 m2, 2-sobno, adaptirano l. 2017, 2/13 nad., garaža, stanovanje prijetno, prostorno uporabne površine 51,50 m2, lega..."
6214531,LJ. BEŽIGRAD,dvosobno,1990,2014,7,62.0,195000.0,"Lucia tim d.o.o., PE Nepremičnine","62 m2, 2-sobno, zgrajeno l. 1990, adaptirano l. 2014, 7/7 nad., prodamo. Cena: 195.000,00 EUR"
6210616,LJ. BEŽIGRAD,štirisobno,1990,2016,5,118.0,349000.0,KREATIVDOM d.o.o.,"118 m2, 4-sobno, zgrajeno l. 1990, adaptirano l. 2016, 5/5 nad., prostorno stanovanje z lastnim parkirnim mestom v Zupan..."
6221112,LJ. BEŽIGRAD,dvosobno,1960,None,VP,44.1,139000.0,Casa 69 d.o.o.,"44,1 m2, 2-sobno, zgrajeno l. 1960, VP/5 nad., Imate željo po nakupu funkcionalnega in lepo obnovljenega ter opremljeneg..."
6213491,LJ. BEŽIGRAD,trisobno,2002,2010,P,106.0,359000.0,Arcimboldo d.o.o.,"106 m2, 3-sobno, zgrajeno l. 2002, adaptirano l. 2010, pritličje, prodamo. Cena: 359.000,00 EUR"
6220111,LJ. BEŽIGRAD,trisobno,2002,2010,P,106.0,359000.0,Rojal invest d.o.o.,"106 m2, 3-sobno, zgrajeno l. 2002, adaptirano l. 2010, pritličje, prodamo. Cena: 359.000,00 EUR"
6217534,LJ. BEŽIGRAD,garsonjera,2002,2017,1,34.9,145000.0,Zasebna ponudba,"34,9 m2, garsonjera, zgrajena l. 2002, adaptirana l. 2017, 1. nad., na novo prenovljeno, popolnoma opremljeno, bližina e..."
6221024,LJ. BEŽIGRAD,dvosobno,1962,None,2,50.7,129600.0,Ceres nepremičnine d.o.o.,"50,7 m2, 2-sobno, zgrajeno l. 1962, 2/5 nad., uporabne površine dela stavbe 46,70 m2, klet površine 4,90 m2, stanovanje ..."
6193432,LJ. BEŽIGRAD,enoinpolsobno,1986,None,4,41.2,180000.0,Lares nepremičninska družba d.o.o.,"41,2 m2, 1,5-sobno, zgrajeno l. 1986, 4. nad., Stanovanje se nahaja na odlični lokaciji za Bežigradom - Rapova jama, ki ..."
6215854,LJ. BEŽIGRAD,enosobno,1986,2006,4,40.8,108000.0,Gradex nepremičnine d.o.o.,"40,8 m2, 1-sobno, zgrajeno l. 1986, adaptirano l. 2006, 4/6 nad., zelo dobra in mirna lokacija, V lega, nova streha l.20..."
6190084,LJ. BEŽIGRAD,dvoinpolsobno,1928,None,PK,72.23,155000.0,Zasebna ponudba,"72,23 m2, 2,5-sobno, zgrajeno l. 1928, 522 m2 zemljišča, PK/2 nad., prodamo. Cena: 155.000,00 EUR"
6213233,LJ. BEŽIGRAD,dvosobno,1964,2013,4,44.6,129000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota","44,6 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2013, 4/4 nad., prodamo. Cena: 129.000,00 EUR"
6219686,LJ. BEŽIGRAD,štiriinpolsobno,1940,2016,VP,89.0,210000.0,Zasebna ponudba,"89 m2, 4,5-sobno, zgrajeno l. 1940, adaptirano l. 2016, visoko pritličje, Prodamo stanovanje primerno za petčlansko druž..."
6147175,LJ. BEŽIGRAD,dvosobno,1964,2013,4,44.6,179000.0,Zasebna ponudba,"44,6 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2013, 4/4 nad., dvosobno stanovanje, prirejeno za oddajanje (Booking, ..."
5893829,LJ. BEŽIGRAD,trisobno,2014,None,8,90.36,373005.38,Eko srebrna hiša d.o.o.,"90,36 m2, 3-sobno, novogradnja - zgr. l. 2014, 8. nad., ob Dunajski cesti 144 v Ljubljani smo zgradili nova pasivna stan..."
6217376,LJ. BEŽIGRAD,dvosobno,1968,2018,4,56.6,165000.0,MESTO NEPREMIČNIN d.o.o.,"56,6 m2, 2-sobno, zgrajeno l. 1968, adaptirano l. 2018, 4/4 nad., popolnoma prenovljeno leta 2018, primerno za takojšno ..."
6201729,LJ. BEŽIGRAD,dvosobno,1967,2014,P,64.55,230000.0,Zasebna ponudba,"64,55 m2, 2-sobno, zgrajeno l. 1967, adaptirano l. 2014, P/4 nad., popolnoma prenovljeno, funkcionalno in optimalno zasn..."
6218970,LJ. BEŽIGRAD,štirisobno,1990,None,None,156.6,480000.0,Realia d.o.o.,"156,6 m2, 4-sobno, dupleks, zgrajeno l. 1990, primerno za izvajanje TURISTIČNE dejavnosti - oddaja, &#39;penthouse&#39; ..."
6218686,LJ. BEŽIGRAD,trisobno,1990,None,None,114.9,320000.0,Realia d.o.o.,"114,9 m2, 3-sobno, &quot;penthouse&quot;, zgrajeno l. 1990, v 5. in 6. nadstropju, dupleks, prestižno, nadstandardno, s ..."
6206940,LJ. BEŽIGRAD,enoinpolsobno,1972,2010,P,58.3,169000.0,MESTO NEPREMIČNIN d.o.o.,"58,3 m2, 1,5-sobno, zgrajeno l. 1972, adaptirano l. 2010, P/8 nad., stanovanje z ozelenjenim atrijem, parkirno mesto v g..."
6191050,LJ. BEŽIGRAD,dvosobno,1991,None,5,64.28,179000.0,Garant - Gabrijela Smuk s.p.,"64,28 m2, 2-sobno, zgrajeno l. 1991, 5. nad., stanovanje je v prvotnem stanju, obsega predsobo, dnevno sobo s kuhinjo, s..."
6219720,LJ. CENTER,garsonjera,1600,None,None,27.0,250000.0,ABC nepremičnine d.o.o.,"27 m2, garsonjera, zgrajena l. 1600, prodamo. Cena: 250.000,00 EUR"
6219492,LJ. CENTER,garsonjera,1956,None,5,28.0,134000.0,Casa 69 d.o.o.,"28 m2, garsonjera, zgrajena l. 1956, 5/7 nad., si želite imeti stanovanje v centru mesta s čudovitim pogledom na Ljublja..."
6215503,LJ. CENTER,enosobno,1945,2017,P,32.0,90000.0,Zasebna ponudba,"32 m2, 1-sobno, poslovni apartma, v stavbi zgrajeni l. 1945, adaptirano l. 2017, pritličje, Prodam popolnoma obnovljen p..."
6216478,LJ. CENTER,enoinpolsobno,1820,None,2,32.19,149000.0,Zasebna ponudba,"32,19 m2, 1,5-sobno, zgrajeno l. 1820, 2/3 nad., prodamo. Cena: 149.000,00 EUR"
6219759,LJ. CENTER,enosobno,2009,2009,None,34.4,135000.0,"STAN nepremičnine d.o.o., Ljubljana","34,4 m2, 1-sobno, adaptirano l. 2009, Na umirjeni lokaciji v centru mesta se vam ponuja izvrstna priložnost nakupa enoso..."
6218216,LJ. CENTER,enoinpolsobno,2001,None,None,34.6,180000.0,ABC nepremičnine d.o.o.,"34,6 m2, 1,5-sobno, zgrajeno l. 2001, prodamo. Cena: 180.000,00 EUR"
6213510,LJ. CENTER,enoinpolsobno,1931,2006,4,38.0,149000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"38 m2, 1,5-sobno, zgrajeno l. 1931, adaptirano l. 2006, 4/4 nad., Zelo svetlo, obnovljeno, takoj vseljivo, prodamo. Cena..."
6219214,LJ. CENTER,enoinpolsobno,1931,2006,M,38.0,149000.0,Mreža nepremičnin d.o.o.,"38 m2, 1,5-sobno, zgrajeno l. 1931, adaptirano l. 2006, M/4 nad., prodamo. Cena: 149.000,00 EUR"
6155824,LJ. CENTER,enosobno,1897,2008,P,38.0,200000.0,"Renex, Tadej Tanšek s.p.","38 m2, 1-sobno, zgrajeno l. 1897, adaptirano l. 2008, pritličje, prodamo. Cena: 200.000,00 EUR"
6192135,LJ. CENTER,dvosobno,1931,2006,M,39.3,149000.0,"Stoja trade, d.o.o., Ljubljana","39,3 m2, 2-sobno, zgrajeno l. 1931, adaptirano l. 2006, M/5 nad., Prodamo svetlo in klimatizirano mansardno stanovanje z..."
6220532,LJ. CENTER,enoinpolsobno,1896,2003,4,43.4,149000.0,Pogodba nepremičnine in pravno svetovanje d.o.o.,"43,4 m2, 1,5-sobno, zgrajeno l. 1896, adaptirano l. 2003, 4/4 nad., prijetno mansardno stanovanje obsega hodnik, manjšo ..."
6199543,LJ. CENTER,enosobno,1908,2007,3,43.7,167000.0,"Stoja trade, d.o.o., Ljubljana","43,7 m2, 1-sobno, zgrajeno l. 1908, adaptirano l. 2007, 3/3 nad., V centru, v neposredni bližini sodišča, prodamo enosob..."
6214675,LJ. CENTER,dvoinpolsobno,1880,2008,2,45.6,195000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"45,6 m2, 2,5-sobno, zgrajeno l. 1880, adaptirano l. 2008, 25 m2 zemljišča, 2/M, Center - Vodmat v bližini Kliničnega cen..."
6217320,LJ. CENTER,dvosobno,2015,2015,None,47.7,169000.0,"STAN nepremičnine d.o.o., Ljubljana","47,7 m2, 2-sobno, adaptirano l. 2015, 2-sobno stanovanje, ki je locirano na izjemno iskanem delu Ljubljane na Prulah se ..."
6216838,LJ. CENTER,enoinpolsobno,1959,2015,4,47.7,173000.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","47,7 m2, 1,5-sobno, zgrajeno l. 1959, adaptirano l. 2015, 4/4 nad., prodamo. Cena: 173.000,00 EUR"
6217246,LJ. CENTER,dvosobno,1957,2016,VP,48.0,165000.0,"Stoja trade, d.o.o., Ljubljana","48 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2016, VP/3 nad., Prodamo svetlo dvosobno stanovanje (uporabna površina 4..."
6212886,LJ. CENTER,enosobno,1934,None,4,50.8,162000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"50,8 m2, 1-sobno, zgrajeno l. 1934, 4/4 nad., prodamo. Cena: 162.000,00 EUR"
6190128,LJ. CENTER,dvosobno,1910,2017,7,51.3,320000.0,"Stoja trade, d.o.o., Ljubljana","51,3 m2, 2-sobno, zgrajeno l. 1910, adaptirano l. 2017, 7/7 nad., Prodamo v celoti prenovljen PENTHOUSE nad mestom. Na i..."
6206307,LJ. CENTER,enosobno,1860,2014,1,55.2,198000.0,Fesst nepremičnine d.o.o.,"55,2 m2, 1-sobno, v stavbi zgrajeni l. 1860, adaptirano l. 2014, 1/1 nad., prodamo. Cena: 198.000,00 EUR"
6194107,LJ. CENTER,dvosobno,1961,2016,6,55.7,165000.0,Eventum d.o.o.,"55,7 m2, 2-sobno, zgrajeno l. 1961, adaptirano l. 2016, 6/11 nad., Zelo svetlo in sončno stanovanje s čudovitim pogledom..."
6220175,LJ. CENTER,dvosobno,1961,None,None,55.7,165000.0,"STAN nepremičnine d.o.o., Ljubljana","55,7 m2, 2-sobno, zgrajeno l. 1961, Posredujemo pri prodaji 2-sobnega stanovanja s fantastičnim razgledom in uporabno ra..."
6214263,LJ. CENTER,dvosobno,1959,2010,5,55.9,205000.0,Svet RE d.o.o.,"55,9 m2, 2-sobno, zgrajeno l. 1959, adaptirano l. 2010, 5. nad., svetlo, prostorno, opremljeno, klimatizirano, v urejene..."
6220163,LJ. CENTER,dvoinpolsobno,2010,2010,None,56.0,229500.0,"STAN nepremičnine d.o.o., Ljubljana","56 m2, 2,5-sobno, adaptirano l. 2010, V samem centru Ljubljane, na prelepi lokaciji, ki je od Prešernovega trga oddaljen..."
6167672,LJ. CENTER,dvosobno,1852,2010,2,56.0,210000.0,Akva d.o.o. PE nepremičnine,"56 m2, 2-sobno, zgrajeno l. 1852, adaptirano l. 2010, 2. nad., Mirna lokacija, svetlo po meri opreljeno dvosobno stanova..."
6207487,LJ. CENTER,dvosobno,1939,None,P,56.9,179000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"56,9 m2, 2-sobno, zgrajeno l. 1939, P/4 nad., prodamo. Cena: 179.000,00 EUR"
6197507,LJ. CENTER,dvosobno,2006,None,P,57.0,259000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"57 m2, 2-sobno, zgrajeno l. 2006, P/4 nad., prodamo. Cena: 259.000,00 EUR"
6176770,LJ. CENTER,dvoinpolsobno,1961,None,2,57.1,157000.0,"Stoja trade, d.o.o., Ljubljana","57,1 m2, 2,5-sobno, zgrajeno l. 1961, 2. nad., Stanovanje (50,3 m2 uporabne površine) v centru mesta, v bližini parka Ti..."
6209486,LJ. CENTER,trisobno,1959,2010,4,58.2,215400.0,DVOREC POSREDNIŠKA HIŠA d.o.o.,"58,2 m2, 3-sobno, zgrajeno l. 1959, adaptirano l. 2010, 4/4 nad., Prule, sončno s čudovitim razgledom, takoj vseljivo, p..."
6217792,LJ. CENTER,trisobno,1990,1990,None,62.5,237000.0,"STAN nepremičnine d.o.o., Ljubljana","62,5 m2, 3-sobno, adaptirano l. 1990, V strogem centru Ljubljane, posredujemo pri prodaji simpatičnega 3 sobnega dupleks..."
6218839,LJ. CENTER,dvosobno,1965,None,3,62.8,275000.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","62,8 m2, 2-sobno, zgrajeno l. 1965, 3. nad., prodamo. Cena: 275.000,00 EUR"
6171663,LJ. CENTER,trisobno,2007,2007,1M,63.0,159000.0,MKA nepremičnine d.o.o.,"63 m2, 3-sobno, adaptirano l. 2007, 1M/M, prodamo. Cena: 159.000,00 EUR"
6190958,LJ. CENTER,trisobno,1960,2012,3,65.0,219000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"65 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2012, 3/5 nad., prodamo. Cena: 219.000,00 EUR"
6167293,LJ. CENTER,dvosobno,2006,None,1,67.2,239000.0,"Stoja trade, d.o.o., Ljubljana","67,2 m2, 2-sobno, zgrajeno l. 2006, 1. nad., Lepo in svetlo stanovanje (uporabna površina 53,2 m2) na Mesarski z JZ lego..."
6220756,LJ. CENTER,trisobno,1960,2018,7,67.5,178000.0,ABC nepremičnine d.o.o.,"67,5 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2018, 7/10 nad., takoj vseljivo, v večini prenovljeno, svetlo, prostor..."
6215819,LJ. CENTER,trisobno,1968,None,3,67.69,250000.0,"Skupina novogradnje, nepremičninsko posredovanje, Slavko Švigelj s.p., PE Vrhnika","67,69 m2, 3-sobno, zgrajeno l. 1968, 3/6 nad., Prodamo 3 sobno stanovanje na Štefanovi, prodamo. Cena: 250.000,00 EUR"
6208086,LJ. CENTER,dvosobno,1998,None,3,68.3,219000.0,Rojal invest d.o.o.,"68,3 m2, 2-sobno, zgrajeno l. 1998, 3/5 nad., prodamo. Cena: 219.000,00 EUR"
6195491,LJ. CENTER,trisobno,1999,None,None,69.0,309000.0,"STAN nepremičnine d.o.o., Ljubljana","69 m2, 3-sobno, zgrajeno l. 1999, Stanovanje se nahaja v neposredni bližini centra mesta in ima naslednjo postavitev pro..."
6214361,LJ. CENTER,dvosobno,1928,2016,PK,69.6,155000.0,MESTO NEPREMIČNIN d.o.o.,"69,6 m2, 2-sobno, zgrajeno l. 1928, adaptirano l. 2016, PK/2 nad., vključeno parkirno mesto, odlična lokacija, svetlo st..."
6219772,LJ. CENTER,dvoinpolsobno,1988,None,4,69.9,280000.0,Casa 69 d.o.o.,"69,9 m2, 2,5-sobno, zgrajeno l. 1988, 4. nad., Ponujamo vam popolnoma prenovljeno stanovanje z balkonom, v samem središč..."
6150813,LJ. CENTER,dvosobno,1960,None,VP,70.0,245000.0,"Ponudba d.o.o., nepremičninska družba","70 m2, 2-sobno, zgrajeno l. 1960, visoko pritličje, prodamo. Cena: 245.000,00 EUR"
6213167,LJ. CENTER,dvosobno,1929,2013,2,71.27,270000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"71,27 m2, 2-sobno, zgrajeno l. 1929, adaptirano l. 2013, 2/4 nad., prodamo. Cena: 270.000,00 EUR"
6221549,LJ. CENTER,trisobno,2004,None,3,71.6,298000.0,Nepremičninsko posredništvo Edvard Vrtačnik s.p.,"71,6 m2, 3-sobno, zgrajeno l. 2004, 3/6 nad., Odlična in zaželena lokacija v centru Ljubljane s svojim parkirnim mestom ..."
6219957,LJ. CENTER,trisobno,2004,None,3,71.64,298000.0,Zasebna ponudba,"71,64 m2, 3-sobno, zgrajeno l. 2004, 3/6 nad., Odlična lokacija, parkirno mesto v garaži, moderno, prostorno in svetlo, ..."
6221454,LJ. CENTER,trisobno,1988,2008,4,73.0,279000.0,MESTO NEPREMIČNIN d.o.o.,"73 m2, 3-sobno, zgrajeno l. 1988, adaptirano l. 2008, 4/6 nad., opremljeno, svetlo stanovanje, v centru, prodamo. Cena: ..."
6216795,LJ. CENTER,dvosobno,2006,None,P,73.3,248000.0,KREATIVDOM d.o.o.,"73,3 m2, 2-sobno, zgrajeno l. 2006, 19,9 m2 zemljišča, P/3 nad., prodamo. Cena: 248.000,00 EUR"
6208794,LJ. CENTER,dvoinpolsobno,1970,2018,7,74.0,269000.0,"Stoja trade, d.o.o., Ljubljana","74 m2, 2,5-sobno, zgrajeno l. 1970, adaptirano l. 2018, 7/13 nad., Kompletno prenovljeno, svetlo in neopremjeno stanovan..."
6213817,LJ. CENTER,štirisobno,1800,2013,2,74.0,350000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"74 m2, 4-sobno, zgrajeno l. 1800, adaptirano l. 2013, 48,6 m2 zemljišča, 2/3 nad., primerno za investicijo, prodamo. Cen..."
6217740,LJ. CENTER,trisobno,1959,2018,5,74.4,258000.0,MESTO NEPREMIČNIN d.o.o.,"74,4 m2, 3-sobno, zgrajeno l. 1959, adaptirano l. 2018, 5/6 nad., trosobno prostorno in svetlo stanovanje na odlični lok..."
6157949,LJ. CENTER,dvosobno,1770,2005,1,74.4,245000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"74,4 m2, 2-sobno, zgrajeno l. 1770, adaptirano l. 2005, 1/1 nad., prodamo. Cena: 245.000,00 EUR"
6178281,LJ. CENTER,trisobno,1845,None,None,75.0,264000.0,Mreža nepremičnin d.o.o.,"75 m2, 3-sobno, zgrajeno l. 1845, prodamo. Cena: 264.000,00 EUR"
6177206,LJ. CENTER,trisobno,1845,2017,None,75.5,264000.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","75,5 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2017, prodamo. Cena: 264.000,00 EUR"
6193439,LJ. CENTER,trisobno,1845,2017,2,75.5,264000.0,MESTO NEPREMIČNIN d.o.o.,"75,5 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2017, 2/2 nad., kompletno adaptirano, nadstandardno stanovanje s priva..."
6126850,LJ. CENTER,trisobno,1845,None,2,75.74,264000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","75,74 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 210, 2/2 nad., LJ. CENTER 75,47 m2, 3-sobno, zgrajeno l. 1845, adapti..."
6217164,LJ. CENTER,trisobno,1960,2018,5,76.0,258000.0,Zasebna ponudba,"76 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2018, 5/6 nad., prodaja komplet adaptiranega stanovanja, prodamo. Cena: ..."
6211901,LJ. CENTER,trisobno,1988,2008,4,77.0,279000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"77 m2, 3-sobno, zgrajeno l. 1988, adaptirano l. 2008, 4/5 nad., prodamo. Cena: 279.000,00 EUR"
6217092,LJ. CENTER,dvosobno,1929,2000,2,77.0,247000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"77 m2, 2-sobno, zgrajeno l. 1929, adaptirano l. 2000, 2/4 nad., prodamo. Cena: 247.000,00 EUR"
6067067,LJ. CENTER,dvosobno,2000,None,None,77.46,290000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"77,46 m2, 2-sobno, zgrajeno l. 2000, prodamo. Cena: 290.000,00 EUR"
6213247,LJ. CENTER,trisobno,2017,None,P,78.89,495000.0,MESTO NEPREMIČNIN d.o.o.,"78,89 m2, 3-sobno, zgrajeno l. 2017, P/2 nad., v strogem centru mesta, nadstandardno, elitno, prostorno, visoki stropi, ..."
6155334,LJ. CENTER,trisobno,1911,2009,5,79.5,215000.0,EXPERT nepremičnine d.o.o.,"79,5 m2, 3-sobno, zgrajeno l. 1911, adaptirano l. 2009, 5/5 nad., V centru Lj. v neposredni bližini RTV-ja prodamo lepo ..."
6157904,LJ. CENTER,trisobno,1911,2011,5,79.53,215000.0,ITD nepremičnine d.o.o.,"79,53 m2, 3-sobno, zgrajeno l. 1911, adaptirano l. 2011, 5/5 nad., prodamo. Cena: 215.000,00 EUR"
6207551,LJ. CENTER,trisobno,1929,None,None,79.9,260000.0,ABC nepremičnine d.o.o.,"79,9 m2, 3-sobno, zgrajeno l. 1929, prodamo. Cena: 260.000,00 EUR"
6189875,LJ. CENTER,dvosobno,2000,None,None,80.0,280000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"80 m2, 2-sobno, zgrajeno l. 2000, prodamo. Cena: 280.000,00 EUR"
6186002,LJ. CENTER,trisobno,1895,2007,None,81.0,275000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"81 m2, 3-sobno, zgrajeno l. 1895, adaptirano l. 2007, prodamo. Cena: 275.000,00 EUR"
6221579,LJ. CENTER,dvosobno,1929,None,None,81.38,260000.0,"STAN nepremičnine d.o.o., Ljubljana","81,38 m2, 2-sobno, zgrajeno l. 1929, Posredujemo pri prodaji dvosobnega stanovanja (predelanega v trisobno) v izmeri 81,..."
6208109,LJ. CENTER,trisobno,1936,2016,VP,81.5,229000.0,Mreža nepremičnin d.o.o.,"81,5 m2, 3-sobno, zgrajeno l. 1936, adaptirano l. 2016, VP/4 nad., prodamo. Cena: 229.000,00 EUR"
6185747,LJ. CENTER,trisobno,1900,2007,1,81.6,275000.0,"Stoja trade, d.o.o., Ljubljana","81,6 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2007, 1. nad., Popolnoma prenovljeno meščansko in klimatizirano stanov..."
6194287,LJ. CENTER,trisobno,1968,1996,5,82.3,245000.0,"Nepremičnine M8, Lea Kavalič s.p.","82,3 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 1996, 5/5 nad., prostorno stanovanje v samem centru mesta, a hkrati na..."
6206462,LJ. CENTER,trisobno,2004,None,6,83.1,356000.0,"Sonce skupina d.o.o., PE Ljubljana","83,1 m2, 3-sobno, zgrajeno l. 2004, 6/6 nad., Kotnikova, na odlični lokaciji prodamo svetlo, lepo in funkcionalno novejš..."
6202641,LJ. CENTER,dvosobno,2006,None,P,87.1,248000.0,MP PROJEKT d.o.o.,"87,1 m2, 2-sobno, zgrajeno l. 2006, pritličje, stanovanje z atrijem in podzemno garažo, prodamo. Cena: 248.000,00 EUR"
6212899,LJ. CENTER,dvosobno,1907,2017,2,90.7,379000.0,MESTO NEPREMIČNIN d.o.o.,"90,7 m2, 2-sobno, zgrajeno l. 1907, adaptirano l. 2017, 2/4 nad., Staromeščanski (3m stropovi) kompletno prenovljeno, mo..."
6181510,LJ. CENTER,trisobno,2010,None,2,92.0,489000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"92 m2, 3-sobno, zgrajeno l. 2010, 2/4 nad., prodamo. Cena: 489.000,00 EUR"
6211290,LJ. CENTER,trisobno,1936,None,1,93.0,350000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"93 m2, 3-sobno, zgrajeno l. 1936, 1/4 nad., V bližini hotela Lev, v prvem nadstropju lepo urejene zgradbe z dvigalom pos..."
6117155,LJ. CENTER,trisobno,2016,None,1,93.04,550000.0,Rocco nepremičnine d.o.o.,"93,04 m2, 3-sobno, zgrajeno l. 2016, 1. nad., V moderni večstanovanjski vili se v naravnem okolju ob urejenem obrežju Gr..."
6221502,LJ. CENTER,trisobno,1969,2016,2,93.7,330000.0,MESTO NEPREMIČNIN d.o.o.,"93,7 m2, 3-sobno, zgrajeno l. 1969, adaptirano l. 2016, 2/3 nad., izredno prostorno in funkcionalno stanovanje, možnost ..."
6170549,LJ. CENTER,trisobno,1800,2012,2,94.0,450000.0,"Stoja trade, d.o.o., Ljubljana","94 m2, 3-sobno, zgrajeno l. 1800, adaptirano l. 2012, 2. nad., Prodamo kompletno opremljeno stanovanje, prenovljeno 2012..."
6065625,LJ. CENTER,trisobno,1985,None,None,94.4,330000.0,Rocco nepremičnine d.o.o.,"94,4 m2, 3-sobno, zgrajeno l. 1985, Na odlični lokaciji v centru mesta se nahaja svetlo stanovanje, ki bo očaralo vse, k..."
6120691,LJ. CENTER,dvosobno,1806,2000,None,95.0,349000.0,Agencija Elite d.o.o.,"95 m2, 2-sobno, zgrajeno l. 1806, adaptirano l. 2000, Zelo lepo stanovanje se nahaja v najvišjem nadstropju urejene star..."
